-0.146992	-0.016165	803.0021
-0.146992	-0.015414	803.0022
-0.146992	-0.014662	803.0023
-0.146992	-0.013910	803.0023
-0.146992	-0.013158	803.0024
-0.146992	-0.012406	803.0025
-0.146992	-0.011654	803.0025
-0.146992	-0.010902	803.0026
-0.146992	-0.010150	803.0026
-0.146992	-0.009398	803.0027
-0.146992	-0.008647	803.0027
-0.146992	-0.007895	803.0027
-0.146992	-0.007143	803.0028
-0.146992	-0.006391	803.0028
-0.146992	-0.005639	803.0028
-0.146992	-0.004887	803.0029
-0.146992	-0.004135	803.0029
-0.146992	-0.003383	803.0029
-0.146992	-0.002632	803.0029
-0.146992	-0.001880	803.0029
-0.146992	-0.001128	803.0029
-0.146992	-0.000376	803.0029
-0.146992	0.000376	803.0029
-0.146992	0.001128	803.0029
-0.146992	0.001880	803.0029
-0.146992	0.002632	803.0029
-0.146992	0.003383	803.0029
-0.146992	0.004135	803.0029
-0.146992	0.004887	803.0029
-0.146992	0.005639	803.0028
-0.146992	0.006391	803.0028
-0.146992	0.007143	803.0028
-0.146992	0.007895	803.0027
-0.146992	0.008647	803.0027
-0.146992	0.009398	803.0027
-0.146992	0.010150	803.0026
-0.146992	0.010902	803.0026
-0.146992	0.011654	803.0025
-0.146992	0.012406	803.0025
-0.146992	0.013158	803.0024
-0.146992	0.013910	803.0023
-0.146992	0.014662	803.0023
-0.146992	0.015414	803.0022
-0.146992	0.016165	803.0021
-0.146992	0.016917	803.0020
-0.146992	0.017669	803.0020
-0.146992	0.018421	803.0019
-0.146992	0.019173	803.0018
-0.146992	0.019925	803.0017
-0.146992	0.020677	803.0016
-0.146992	0.021429	803.0015
-0.146992	0.022180	803.0014
-0.146992	0.022932	803.0013
-0.146992	0.023684	803.0012
-0.146992	0.024436	803.0011
-0.146992	0.025188	803.0009
-0.146992	0.025940	803.0008
-0.146992	0.026692	803.0007
-0.146992	0.027444	803.0006
-0.146992	0.028195	803.0004
-0.146992	0.028947	803.0003
-0.146992	0.029699	803.0002
-0.146241	-0.032707	803.0003
-0.146241	-0.031955	803.0004
-0.146241	-0.031203	803.0006
-0.146241	-0.030451	803.0007
-0.146241	-0.029699	803.0009
-0.146241	-0.028947	803.0010
-0.146241	-0.028195	803.0011
-0.146241	-0.027444	803.0013
-0.146241	-0.026692	803.0014
-0.146241	-0.025940	803.0015
-0.146241	-0.025188	803.0016
-0.146241	-0.024436	803.0018
-0.146241	-0.023684	803.0019
-0.146241	-0.022932	803.0020
-0.146241	-0.022180	803.0021
-0.146241	-0.021429	803.0022
-0.146241	-0.020677	803.0023
-0.146241	-0.019925	803.0024
-0.146241	-0.019173	803.0025
-0.146241	-0.018421	803.0026
-0.146241	-0.017669	803.0027
-0.146241	-0.016917	803.0027
-0.146241	-0.016165	803.0028
-0.146241	-0.015414	803.0029
-0.146241	-0.014662	803.0030
-0.146241	-0.013910	803.0030
-0.146241	-0.013158	803.0031
-0.146241	-0.012406	803.0032
-0.146241	-0.011654	803.0032
-0.146241	-0.010902	803.0033
-0.146241	-0.010150	803.0033
-0.146241	-0.009398	803.0034
-0.146241	-0.008647	803.0034
-0.146241	-0.007895	803.0034
-0.146241	-0.007143	803.0035
-0.146241	-0.006391	803.0035
-0.146241	-0.005639	803.0035
-0.146241	-0.004887	803.0036
-0.146241	-0.004135	803.0036
-0.146241	-0.003383	803.0036
-0.146241	-0.002632	803.0036
-0.146241	-0.001880	803.0036
-0.146241	-0.001128	803.0036
-0.146241	-0.000376	803.0036
-0.146241	0.000376	803.0036
-0.146241	0.001128	803.0036
-0.146241	0.001880	803.0036
-0.146241	0.002632	803.0036
-0.146241	0.003383	803.0036
-0.146241	0.004135	803.0036
-0.146241	0.004887	803.0036
-0.146241	0.005639	803.0035
-0.146241	0.006391	803.0035
-0.146241	0.007143	803.0035
-0.146241	0.007895	803.0034
-0.146241	0.008647	803.0034
-0.146241	0.009398	803.0034
-0.146241	0.010150	803.0033
-0.146241	0.010902	803.0033
-0.146241	0.011654	803.0032
-0.146241	0.012406	803.0032
-0.146241	0.013158	803.0031
-0.146241	0.013910	803.0030
-0.146241	0.014662	803.0030
-0.146241	0.015414	803.0029
-0.146241	0.016165	803.0028
-0.146241	0.016917	803.0027
-0.146241	0.017669	803.0027
-0.146241	0.018421	803.0026
-0.146241	0.019173	803.0025
-0.146241	0.019925	803.0024
-0.146241	0.020677	803.0023
-0.146241	0.021429	803.0022
-0.146241	0.022180	803.0021
-0.146241	0.022932	803.0020
-0.146241	0.023684	803.0019
-0.146241	0.024436	803.0018
-0.146241	0.025188	803.0016
-0.146241	0.025940	803.0015
-0.146241	0.026692	803.0014
-0.146241	0.027444	803.0013
-0.146241	0.028195	803.0011
-0.146241	0.028947	803.0010
-0.146241	0.029699	803.0009
-0.146241	0.030451	803.0007
-0.146241	0.031203	803.0006
-0.146241	0.031955	803.0004
-0.146241	0.032707	803.0003
-0.145489	-0.036466	803.0001
-0.145489	-0.035714	803.0003
-0.145489	-0.034962	803.0005
-0.145489	-0.034211	803.0006
-0.145489	-0.033459	803.0008
-0.145489	-0.032707	803.0010
-0.145489	-0.031955	803.0011
-0.145489	-0.031203	803.0013
-0.145489	-0.030451	803.0014
-0.145489	-0.029699	803.0016
-0.145489	-0.028947	803.0017
-0.145489	-0.028195	803.0018
-0.145489	-0.027444	803.0020
-0.145489	-0.026692	803.0021
-0.145489	-0.025940	803.0022
-0.145489	-0.025188	803.0023
-0.145489	-0.024436	803.0024
-0.145489	-0.023684	803.0026
-0.145489	-0.022932	803.0027
-0.145489	-0.022180	803.0028
-0.145489	-0.021429	803.0029
-0.145489	-0.020677	803.0030
-0.145489	-0.019925	803.0031
-0.145489	-0.019173	803.0032
-0.145489	-0.018421	803.0033
-0.145489	-0.017669	803.0033
-0.145489	-0.016917	803.0034
-0.145489	-0.016165	803.0035
-0.145489	-0.015414	803.0036
-0.145489	-0.014662	803.0036
-0.145489	-0.013910	803.0037
-0.145489	-0.013158	803.0038
-0.145489	-0.012406	803.0038
-0.145489	-0.011654	803.0039
-0.145489	-0.010902	803.0040
-0.145489	-0.010150	803.0040
-0.145489	-0.009398	803.0040
-0.145489	-0.008647	803.0041
-0.145489	-0.007895	803.0041
-0.145489	-0.007143	803.0042
-0.145489	-0.006391	803.0042
-0.145489	-0.005639	803.0042
-0.145489	-0.004887	803.0043
-0.145489	-0.004135	803.0043
-0.145489	-0.003383	803.0043
-0.145489	-0.002632	803.0043
-0.145489	-0.001880	803.0043
-0.145489	-0.001128	803.0043
-0.145489	-0.000376	803.0043
-0.145489	0.000376	803.0043
-0.145489	0.001128	803.0043
-0.145489	0.001880	803.0043
-0.145489	0.002632	803.0043
-0.145489	0.003383	803.0043
-0.145489	0.004135	803.0043
-0.145489	0.004887	803.0043
-0.145489	0.005639	803.0042
-0.145489	0.006391	803.0042
-0.145489	0.007143	803.0042
-0.145489	0.007895	803.0041
-0.145489	0.008647	803.0041
-0.145489	0.009398	803.0040
-0.145489	0.010150	803.0040
-0.145489	0.010902	803.0040
-0.145489	0.011654	803.0039
-0.145489	0.012406	803.0038
-0.145489	0.013158	803.0038
-0.145489	0.013910	803.0037
-0.145489	0.014662	803.0036
-0.145489	0.015414	803.0036
-0.145489	0.016165	803.0035
-0.145489	0.016917	803.0034
-0.145489	0.017669	803.0033
-0.145489	0.018421	803.0033
-0.145489	0.019173	803.0032
-0.145489	0.019925	803.0031
-0.145489	0.020677	803.0030
-0.145489	0.021429	803.0029
-0.145489	0.022180	803.0028
-0.145489	0.022932	803.0027
-0.145489	0.023684	803.0026
-0.145489	0.024436	803.0024
-0.145489	0.025188	803.0023
-0.145489	0.025940	803.0022
-0.145489	0.026692	803.0021
-0.145489	0.027444	803.0020
-0.145489	0.028195	803.0018
-0.145489	0.028947	803.0017
-0.145489	0.029699	803.0016
-0.145489	0.030451	803.0014
-0.145489	0.031203	803.0013
-0.145489	0.031955	803.0011
-0.145489	0.032707	803.0010
-0.145489	0.033459	803.0008
-0.145489	0.034211	803.0006
-0.145489	0.034962	803.0005
-0.145489	0.035714	803.0003
-0.145489	0.036466	803.0001
-0.144737	-0.038722	803.0003
-0.144737	-0.037970	803.0005
-0.144737	-0.037218	803.0007
-0.144737	-0.036466	803.0008
-0.144737	-0.035714	803.0010
-0.144737	-0.034962	803.0012
-0.144737	-0.034211	803.0013
-0.144737	-0.033459	803.0015
-0.144737	-0.032707	803.0016
-0.144737	-0.031955	803.0018
-0.144737	-0.031203	803.0020
-0.144737	-0.030451	803.0021
-0.144737	-0.029699	803.0022
-0.144737	-0.028947	803.0024
-0.144737	-0.028195	803.0025
-0.144737	-0.027444	803.0026
-0.144737	-0.026692	803.0028
-0.144737	-0.025940	803.0029
-0.144737	-0.025188	803.0030
-0.144737	-0.024436	803.0031
-0.144737	-0.023684	803.0032
-0.144737	-0.022932	803.0034
-0.144737	-0.022180	803.0035
-0.144737	-0.021429	803.0036
-0.144737	-0.020677	803.0037
-0.144737	-0.019925	803.0038
-0.144737	-0.019173	803.0039
-0.144737	-0.018421	803.0039
-0.144737	-0.017669	803.0040
-0.144737	-0.016917	803.0041
-0.144737	-0.016165	803.0042
-0.144737	-0.015414	803.0043
-0.144737	-0.014662	803.0043
-0.144737	-0.013910	803.0044
-0.144737	-0.013158	803.0045
-0.144737	-0.012406	803.0045
-0.144737	-0.011654	803.0046
-0.144737	-0.010902	803.0046
-0.144737	-0.010150	803.0047
-0.144737	-0.009398	803.0047
-0.144737	-0.008647	803.0048
-0.144737	-0.007895	803.0048
-0.144737	-0.007143	803.0049
-0.144737	-0.006391	803.0049
-0.144737	-0.005639	803.0049
-0.144737	-0.004887	803.0049
-0.144737	-0.004135	803.0050
-0.144737	-0.003383	803.0050
-0.144737	-0.002632	803.0050
-0.144737	-0.001880	803.0050
-0.144737	-0.001128	803.0050
-0.144737	-0.000376	803.0050
-0.144737	0.000376	803.0050
-0.144737	0.001128	803.0050
-0.144737	0.001880	803.0050
-0.144737	0.002632	803.0050
-0.144737	0.003383	803.0050
-0.144737	0.004135	803.0050
-0.144737	0.004887	803.0049
-0.144737	0.005639	803.0049
-0.144737	0.006391	803.0049
-0.144737	0.007143	803.0049
-0.144737	0.007895	803.0048
-0.144737	0.008647	803.0048
-0.144737	0.009398	803.0047
-0.144737	0.010150	803.0047
-0.144737	0.010902	803.0046
-0.144737	0.011654	803.0046
-0.144737	0.012406	803.0045
-0.144737	0.013158	803.0045
-0.144737	0.013910	803.0044
-0.144737	0.014662	803.0043
-0.144737	0.015414	803.0043
-0.144737	0.016165	803.0042
-0.144737	0.016917	803.0041
-0.144737	0.017669	803.0040
-0.144737	0.018421	803.0039
-0.144737	0.019173	803.0039
-0.144737	0.019925	803.0038
-0.144737	0.020677	803.0037
-0.144737	0.021429	803.0036
-0.144737	0.022180	803.0035
-0.144737	0.022932	803.0034
-0.144737	0.023684	803.0032
-0.144737	0.024436	803.0031
-0.144737	0.025188	803.0030
-0.144737	0.025940	803.0029
-0.144737	0.026692	803.0028
-0.144737	0.027444	803.0026
-0.144737	0.028195	803.0025
-0.144737	0.028947	803.0024
-0.144737	0.029699	803.0022
-0.144737	0.030451	803.0021
-0.144737	0.031203	803.0020
-0.144737	0.031955	803.0018
-0.144737	0.032707	803.0016
-0.144737	0.033459	803.0015
-0.144737	0.034211	803.0013
-0.144737	0.034962	803.0012
-0.144737	0.035714	803.0010
-0.144737	0.036466	803.0008
-0.144737	0.037218	803.0007
-0.144737	0.037970	803.0005
-0.144737	0.038722	803.0003
-0.143985	-0.041729	803.0002
-0.143985	-0.040977	803.0004
-0.143985	-0.040226	803.0006
-0.143985	-0.039474	803.0008
-0.143985	-0.038722	803.0010
-0.143985	-0.037970	803.0012
-0.143985	-0.037218	803.0013
-0.143985	-0.036466	803.0015
-0.143985	-0.035714	803.0017
-0.143985	-0.034962	803.0019
-0.143985	-0.034211	803.0020
-0.143985	-0.033459	803.0022
-0.143985	-0.032707	803.0023
-0.143985	-0.031955	803.0025
-0.143985	-0.031203	803.0026
-0.143985	-0.030451	803.0028
-0.143985	-0.029699	803.0029
-0.143985	-0.028947	803.0031
-0.143985	-0.028195	803.0032
-0.143985	-0.027444	803.0033
-0.143985	-0.026692	803.0035
-0.143985	-0.025940	803.0036
-0.143985	-0.025188	803.0037
-0.143985	-0.024436	803.0038
-0.143985	-0.023684	803.0039
-0.143985	-0.022932	803.0040
-0.143985	-0.022180	803.0042
-0.143985	-0.021429	803.0043
-0.143985	-0.020677	803.0044
-0.143985	-0.019925	803.0044
-0.143985	-0.019173	803.0045
-0.143985	-0.018421	803.0046
-0.143985	-0.017669	803.0047
-0.143985	-0.016917	803.0048
-0.143985	-0.016165	803.0049
-0.143985	-0.015414	803.0049
-0.143985	-0.014662	803.0050
-0.143985	-0.013910	803.0051
-0.143985	-0.013158	803.0051
-0.143985	-0.012406	803.0052
-0.143985	-0.011654	803.0053
-0.143985	-0.010902	803.0053
-0.143985	-0.010150	803.0054
-0.143985	-0.009398	803.0054
-0.143985	-0.008647	803.0055
-0.143985	-0.007895	803.0055
-0.143985	-0.007143	803.0055
-0.143985	-0.006391	803.0056
-0.143985	-0.005639	803.0056
-0.143985	-0.004887	803.0056
-0.143985	-0.004135	803.0056
-0.143985	-0.003383	803.0057
-0.143985	-0.002632	803.0057
-0.143985	-0.001880	803.0057
-0.143985	-0.001128	803.0057
-0.143985	-0.000376	803.0057
-0.143985	0.000376	803.0057
-0.143985	0.001128	803.0057
-0.143985	0.001880	803.0057
-0.143985	0.002632	803.0057
-0.143985	0.003383	803.0057
-0.143985	0.004135	803.0056
-0.143985	0.004887	803.0056
-0.143985	0.005639	803.0056
-0.143985	0.006391	803.0056
-0.143985	0.007143	803.0055
-0.143985	0.007895	803.0055
-0.143985	0.008647	803.0055
-0.143985	0.009398	803.0054
-0.143985	0.010150	803.0054
-0.143985	0.010902	803.0053
-0.143985	0.011654	803.0053
-0.143985	0.012406	803.0052
-0.143985	0.013158	803.0051
-0.143985	0.013910	803.0051
-0.143985	0.014662	803.0050
-0.143985	0.015414	803.0049
-0.143985	0.016165	803.0049
-0.143985	0.016917	803.0048
-0.143985	0.017669	803.0047
-0.143985	0.018421	803.0046
-0.143985	0.019173	803.0045
-0.143985	0.019925	803.0044
-0.143985	0.020677	803.0044
-0.143985	0.021429	803.0043
-0.143985	0.022180	803.0042
-0.143985	0.022932	803.0040
-0.143985	0.023684	803.0039
-0.143985	0.024436	803.0038
-0.143985	0.025188	803.0037
-0.143985	0.025940	803.0036
-0.143985	0.026692	803.0035
-0.143985	0.027444	803.0033
-0.143985	0.028195	803.0032
-0.143985	0.028947	803.0031
-0.143985	0.029699	803.0029
-0.143985	0.030451	803.0028
-0.143985	0.031203	803.0026
-0.143985	0.031955	803.0025
-0.143985	0.032707	803.0023
-0.143985	0.033459	803.0022
-0.143985	0.034211	803.0020
-0.143985	0.034962	803.0019
-0.143985	0.035714	803.0017
-0.143985	0.036466	803.0015
-0.143985	0.037218	803.0013
-0.143985	0.037970	803.0012
-0.143985	0.038722	803.0010
-0.143985	0.039474	803.0008
-0.143985	0.040226	803.0006
-0.143985	0.040977	803.0004
-0.143985	0.041729	803.0002
-0.143233	-0.043985	803.0003
-0.143233	-0.043233	803.0005
-0.143233	-0.042481	803.0007
-0.143233	-0.041729	803.0009
-0.143233	-0.040977	803.0011
-0.143233	-0.040226	803.0013
-0.143233	-0.039474	803.0015
-0.143233	-0.038722	803.0017
-0.143233	-0.037970	803.0018
-0.143233	-0.037218	803.0020
-0.143233	-0.036466	803.0022
-0.143233	-0.035714	803.0024
-0.143233	-0.034962	803.0025
-0.143233	-0.034211	803.0027
-0.143233	-0.033459	803.0029
-0.143233	-0.032707	803.0030
-0.143233	-0.031955	803.0032
-0.143233	-0.031203	803.0033
-0.143233	-0.030451	803.0035
-0.143233	-0.029699	803.0036
-0.143233	-0.028947	803.0037
-0.143233	-0.028195	803.0039
-0.143233	-0.027444	803.0040
-0.143233	-0.026692	803.0041
-0.143233	-0.025940	803.0043
-0.143233	-0.025188	803.0044
-0.143233	-0.024436	803.0045
-0.143233	-0.023684	803.0046
-0.143233	-0.022932	803.0047
-0.143233	-0.022180	803.0048
-0.143233	-0.021429	803.0049
-0.143233	-0.020677	803.0050
-0.143233	-0.019925	803.0051
-0.143233	-0.019173	803.0052
-0.143233	-0.018421	803.0053
-0.143233	-0.017669	803.0054
-0.143233	-0.016917	803.0055
-0.143233	-0.016165	803.0056
-0.143233	-0.015414	803.0056
-0.143233	-0.014662	803.0057
-0.143233	-0.013910	803.0058
-0.143233	-0.013158	803.0058
-0.143233	-0.012406	803.0059
-0.143233	-0.011654	803.0059
-0.143233	-0.010902	803.0060
-0.143233	-0.010150	803.0061
-0.143233	-0.009398	803.0061
-0.143233	-0.008647	803.0061
-0.143233	-0.007895	803.0062
-0.143233	-0.007143	803.0062
-0.143233	-0.006391	803.0062
-0.143233	-0.005639	803.0063
-0.143233	-0.004887	803.0063
-0.143233	-0.004135	803.0063
-0.143233	-0.003383	803.0063
-0.143233	-0.002632	803.0064
-0.143233	-0.001880	803.0064
-0.143233	-0.001128	803.0064
-0.143233	-0.000376	803.0064
-0.143233	0.000376	803.0064
-0.143233	0.001128	803.0064
-0.143233	0.001880	803.0064
-0.143233	0.002632	803.0064
-0.143233	0.003383	803.0063
-0.143233	0.004135	803.0063
-0.143233	0.004887	803.0063
-0.143233	0.005639	803.0063
-0.143233	0.006391	803.0062
-0.143233	0.007143	803.0062
-0.143233	0.007895	803.0062
-0.143233	0.008647	803.0061
-0.143233	0.009398	803.0061
-0.143233	0.010150	803.0061
-0.143233	0.010902	803.0060
-0.143233	0.011654	803.0059
-0.143233	0.012406	803.0059
-0.143233	0.013158	803.0058
-0.143233	0.013910	803.0058
-0.143233	0.014662	803.0057
-0.143233	0.015414	803.0056
-0.143233	0.016165	803.0056
-0.143233	0.016917	803.0055
-0.143233	0.017669	803.0054
-0.143233	0.018421	803.0053
-0.143233	0.019173	803.0052
-0.143233	0.019925	803.0051
-0.143233	0.020677	803.0050
-0.143233	0.021429	803.0049
-0.143233	0.022180	803.0048
-0.143233	0.022932	803.0047
-0.143233	0.023684	803.0046
-0.143233	0.024436	803.0045
-0.143233	0.025188	803.0044
-0.143233	0.025940	803.0043
-0.143233	0.026692	803.0041
-0.143233	0.027444	803.0040
-0.143233	0.028195	803.0039
-0.143233	0.028947	803.0037
-0.143233	0.029699	803.0036
-0.143233	0.030451	803.0035
-0.143233	0.031203	803.0033
-0.143233	0.031955	803.0032
-0.143233	0.032707	803.0030
-0.143233	0.033459	803.0029
-0.143233	0.034211	803.0027
-0.143233	0.034962	803.0025
-0.143233	0.035714	803.0024
-0.143233	0.036466	803.0022
-0.143233	0.037218	803.0020
-0.143233	0.037970	803.0018
-0.143233	0.038722	803.0017
-0.143233	0.039474	803.0015
-0.143233	0.040226	803.0013
-0.143233	0.040977	803.0011
-0.143233	0.041729	803.0009
-0.143233	0.042481	803.0007
-0.143233	0.043233	803.0005
-0.143233	0.043985	803.0003
-0.142481	-0.046241	803.0003
-0.142481	-0.045489	803.0005
-0.142481	-0.044737	803.0008
-0.142481	-0.043985	803.0010
-0.142481	-0.043233	803.0012
-0.142481	-0.042481	803.0014
-0.142481	-0.041729	803.0016
-0.142481	-0.040977	803.0018
-0.142481	-0.040226	803.0020
-0.142481	-0.039474	803.0021
-0.142481	-0.038722	803.0023
-0.142481	-0.037970	803.0025
-0.142481	-0.037218	803.0027
-0.142481	-0.036466	803.0029
-0.142481	-0.035714	803.0030
-0.142481	-0.034962	803.0032
-0.142481	-0.034211	803.0034
-0.142481	-0.033459	803.0035
-0.142481	-0.032707	803.0037
-0.142481	-0.031955	803.0038
-0.142481	-0.031203	803.0040
-0.142481	-0.030451	803.0041
-0.142481	-0.029699	803.0043
-0.142481	-0.028947	803.0044
-0.142481	-0.028195	803.0046
-0.142481	-0.027444	803.0047
-0.142481	-0.026692	803.0048
-0.142481	-0.025940	803.0049
-0.142481	-0.025188	803.0051
-0.142481	-0.024436	803.0052
-0.142481	-0.023684	803.0053
-0.142481	-0.022932	803.0054
-0.142481	-0.022180	803.0055
-0.142481	-0.021429	803.0056
-0.142481	-0.020677	803.0057
-0.142481	-0.019925	803.0058
-0.142481	-0.019173	803.0059
-0.142481	-0.018421	803.0060
-0.142481	-0.017669	803.0061
-0.142481	-0.016917	803.0061
-0.142481	-0.016165	803.0062
-0.142481	-0.015414	803.0063
-0.142481	-0.014662	803.0064
-0.142481	-0.013910	803.0064
-0.142481	-0.013158	803.0065
-0.142481	-0.012406	803.0066
-0.142481	-0.011654	803.0066
-0.142481	-0.010902	803.0067
-0.142481	-0.010150	803.0067
-0.142481	-0.009398	803.0068
-0.142481	-0.008647	803.0068
-0.142481	-0.007895	803.0069
-0.142481	-0.007143	803.0069
-0.142481	-0.006391	803.0069
-0.142481	-0.005639	803.0070
-0.142481	-0.004887	803.0070
-0.142481	-0.004135	803.0070
-0.142481	-0.003383	803.0070
-0.142481	-0.002632	803.0070
-0.142481	-0.001880	803.0070
-0.142481	-0.001128	803.0070
-0.142481	-0.000376	803.0070
-0.142481	0.000376	803.0070
-0.142481	0.001128	803.0070
-0.142481	0.001880	803.0070
-0.142481	0.002632	803.0070
-0.142481	0.003383	803.0070
-0.142481	0.004135	803.0070
-0.142481	0.004887	803.0070
-0.142481	0.005639	803.0070
-0.142481	0.006391	803.0069
-0.142481	0.007143	803.0069
-0.142481	0.007895	803.0069
-0.142481	0.008647	803.0068
-0.142481	0.009398	803.0068
-0.142481	0.010150	803.0067
-0.142481	0.010902	803.0067
-0.142481	0.011654	803.0066
-0.142481	0.012406	803.0066
-0.142481	0.013158	803.0065
-0.142481	0.013910	803.0064
-0.142481	0.014662	803.0064
-0.142481	0.015414	803.0063
